,EDU,count_target,count_deidentified
0,9,643,592
1,10,413,400
2,5,408,406
3,7,404,451
4,3,232,252
5,4,152,148
6,8,139,141
7,12,106,103
8,-1,78,69
9,11,71,83
10,2,70,59
11,1,54,53
12,6,42,38
