,PINCP_DECILE,count_target,count_deidentified
0,-1,432,446
1,9,382,319
2,8,280,293
3,0,276,230
4,7,258,263
5,1,237,236
6,6,229,227
7,2,209,212
8,4,201,202
9,5,184,194
10,3,167,225
