,AGEP,count_target,count_deidentified
0,4,196,206
1,9,179,176
2,13,172,172
3,3,167,174
4,5,159,166
5,1,158,151
6,10,157,144
7,6,150,129
8,0,145,169
9,8,141,122
10,12,139,140
11,17,134,145
12,2,129,143
13,11,127,123
14,7,123,105
15,18,122,152
16,15,119,104
17,14,117,129
18,16,113,123
19,19,108,74
