,feature,divergence
1,AGEP,1.3500594412522287
9,PINCP_DECILE,0.4969170403587444
7,NPF,0.32682237117720975
10,POVPIP,0.2445514901444868
6,NOC,0.1430091607490171
3,MSP,0.11984331866199531
5,RAC1P,0.09127157322758855
2,SEX,0.04912800228161407
8,OWN_RENT,0.03709533280664394
4,HISP,0.0065979139540865515
0,PUMA,0.00028394661098263274
