,EDU,count_target,count_deidentified
0,9,1777,1840
1,5,1147,1335
2,7,1069,1284
3,10,992,1027
4,3,668,318
5,4,474,382
6,8,454,591
7,-1,205,42
8,2,203,61
9,12,199,230
10,11,180,218
11,1,158,150
12,6,108,156
