,AGEP,count_target,count_deidentified
0,13,490,498
1,9,426,492
2,17,424,588
3,6,414,477
4,0,413,148
5,10,408,436
6,4,404,272
7,5,390,378
8,18,387,485
9,19,379,459
10,1,375,125
11,3,374,151
12,16,372,532
13,8,355,419
14,7,346,436
15,14,342,410
16,12,339,383
17,15,335,428
18,2,332,95
19,11,329,422
