,PINCP_DECILE,count_target,count_deidentified
0,-1,1120,1118
1,9,869,865
2,8,782,789
3,7,733,733
4,6,678,669
5,4,593,604
6,0,591,582
7,1,591,594
8,2,570,572
9,3,557,567
10,5,550,541
