,POVPIP,count_target,count_deidentified
0,13,4423,792
1,-1,385,128
2,1,368,921
3,4,367,790
4,5,367,916
5,0,362,894
6,6,361,822
7,2,358,852
8,3,356,843
9,7,287,676
