,PINCP_DECILE,count_target,count_deidentified
0,-1,1120,1127
1,9,869,918
2,8,782,782
3,7,733,716
4,6,678,683
5,4,593,564
6,0,591,640
7,1,591,593
8,2,570,515
9,3,557,558
10,5,550,538
