,PWGTP,count_target,count_deidentified
0,11,433,174
1,4,432,191
2,9,417,190
3,2,408,235
4,15,405,175
5,12,394,222
6,17,390,144
7,5,386,177
8,14,382,214
9,6,382,195
10,16,382,180
11,19,381,190
12,7,381,182
13,18,375,228
14,0,370,168
15,1,368,184
16,8,354,130
17,3,346,171
18,10,329,156
19,13,319,137
