,WGTP,count_target,count_deidentified
0,0,473,187
1,3,435,222
2,11,418,189
3,14,416,216
4,16,408,175
5,5,399,171
6,4,389,193
7,8,388,191
8,7,386,190
9,19,381,227
10,18,380,198
11,17,377,180
12,9,374,177
13,12,371,204
14,15,360,156
15,10,356,164
16,6,353,137
17,2,345,165
18,13,341,150
19,1,284,151
