,INDP_CAT,count_target,count_deidentified
0,-1,3714,3722
1,6,663,658
2,4,588,583
3,10,579,577
4,11,563,564
5,12,493,503
6,14,459,461
7,9,390,393
8,7,381,388
9,3,357,348
10,15,315,311
11,16,222,212
12,5,193,196
13,13,91,92
14,8,85,84
15,1,64,61
16,2,38,32
17,18,33,32
18,17,26,33
19,0,22,26
