,NOC,count_target,count_deidentified
0,0,16052,16120
1,2,3661,3597
2,1,3128,2956
3,-1,1818,1689
4,3,1764,1718
5,4,517,522
6,5,221,322
7,6,51,156
8,7,29,33
9,9,12,140
