,POVPIP,count_target,count_deidentified
0,16,9972,9989
1,-1,1513,1580
2,8,1318,1638
3,3,1311,1210
4,10,1297,1190
5,4,1296,1464
6,6,1292,963
7,1,1286,1095
8,11,1284,1701
9,2,1283,1300
10,7,1276,842
11,0,1271,1148
12,5,1264,1259
13,9,1257,1483
14,12,333,391
