,PINCP_DECILE,count_target,count_deidentified
0,-1,4247,4306
1,9,3308,3315
2,0,3121,3169
3,2,2301,2316
4,8,2295,2145
5,3,2062,2073
6,4,2046,2041
7,7,2012,2026
8,5,1980,2019
9,1,1951,1929
10,6,1930,1914
