,feature,divergence
22,PWGTP,16.06801714453692
23,WGTP,12.954090764216605
14,PINCP,2.432769645353228
10,DENSITY,2.1113351276544683
1,AGEP,1.7389927578043818
11,INDP,0.74477792873662
0,PUMA,0.3665634026235391
16,POVPIP,0.25670392465807856
13,EDU,0.13447876972298092
7,NPF,0.11779438405990067
15,PINCP_DECILE,0.09541923038267158
12,INDP_CAT,0.07359350226490044
3,MSP,0.07111495011856424
6,NOC,0.04928150693867761
5,RAC1P,0.03932955843419336
9,OWN_RENT,0.018629625628188887
4,HISP,0.01706571520939693
19,DPHY,0.009971428759259639
17,DVET,0.009162496297738021
18,DREM,0.007611727868563803
8,HOUSING_TYPE,0.003425811232456461
20,DEYE,0.0027925032666130008
2,SEX,0.0013855067040975388
21,DEAR,0.0007501794662035585
