,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET
SEX,0.0,0.0017113519482284444,0.001255401300150426,-0.0028247263814065657,0.004319996942690196,0.002682092751196241,0.0004724924057737112,-0.0012335208556079197
MSP,0.0017113519482284444,0.0,-0.0075770491796887515,-0.003073959696655637,-0.0007367371924016305,0.0007995257747619444,-0.0020188644510649445,-0.0033647633873930306
RAC1P,0.001255401300150426,-0.0075770491796887515,0.0,-0.003801804307720997,-0.000919376158129176,0.0015121246145507194,0.008581853495538597,0.009551455566028516
HOUSING_TYPE,-0.0028247263814065657,-0.003073959696655637,-0.003801804307720997,4.551914400963142e-15,0.003363359947092137,-0.0009981231604173114,0.0010907084011358426,0.0033543770787538146
OWN_RENT,0.004319996942690196,-0.0007367371924016305,-0.000919376158129176,0.003363359947092137,1.4432899320127035e-15,-0.0014937276489710577,0.0005057393265565889,-0.001025580118990569
EDU,0.002682092751196241,0.0007995257747619444,0.0015121246145507194,-0.0009981231604173114,-0.0014937276489710577,-1.3322676295501878e-15,-0.00209503994041349,0.0013744686905542147
PINCP_DECILE,0.0004724924057737112,-0.0020188644510649445,0.008581853495538597,0.0010907084011358426,0.0005057393265565889,-0.00209503994041349,-2.886579864025407e-15,-0.01725703126291351
DVET,-0.0012335208556079197,-0.0033647633873930306,0.009551455566028516,0.0033543770787538146,-0.001025580118990569,0.0013744686905542147,-0.01725703126291351,6.661338147750939e-16
