,NPF,count_target,count_deidentified
0,-1,1577.0,1590
1,2,1202.0,1173
2,4,1048.0,1108
3,3,978.0,1015
4,5,466.0,475
5,6,213.0,215
6,7,85.0,62
7,8,73.0,52
8,11,11.0,5
9,10,10.0,32
10,12,0.0,2
