,NPF,count_target,count_deidentified
0,-1,8043,2604
1,2,6625,7495
2,4,4317,4840
3,3,4213,5997
4,5,2300,2951
5,6,1000,1655
6,7,346,654
7,8,235,440
8,9,75,186
9,10,41,138
10,12,36,154
11,11,22,139
