,POVPIP,count_target,count_deidentified
0,16,9972,1659
1,-1,1513,219
2,8,1318,2163
3,3,1311,2008
4,10,1297,2179
5,4,1296,2204
6,6,1292,2152
7,1,1286,2209
8,11,1284,2236
9,2,1283,1805
10,7,1276,2087
11,0,1271,1406
12,5,1264,2123
13,9,1257,2228
14,12,333,575
