,PINCP,count_target,count_deidentified
0,-1,4247,4262
1,1,3007,2935
2,12,1180,1144
3,13,1177,1147
4,9,1164,1224
5,3,1163,1204
6,15,1159,1155
7,6,1157,1129
8,7,1157,1162
9,10,1151,1134
10,16,1151,1137
11,17,1151,1248
12,19,1151,1257
13,18,1149,1250
14,5,1148,1139
15,4,1143,1061
16,8,1125,1015
17,11,1124,1110
18,14,1114,1126
19,2,405,375
20,0,30,39
