,EDU,count_target,count_deidentified
0,9,4719,4749
1,7,4597,4559
2,5,3910,3893
3,10,2864,2975
4,3,2842,3065
5,4,2310,2186
6,8,1318,1316
7,11,958,983
8,1,765,686
9,6,760,759
10,-1,759,611
11,12,753,798
12,2,698,673
