,PUMA,count_target,count_deidentified
0,8,2496,2488
1,16,2298,2309
2,12,1978,2009
3,5,1574,1627
4,19,1570,1504
5,2,1547,1565
6,7,1374,1380
7,13,1365,1374
8,3,1326,1274
9,18,1269,1313
10,17,1250,1267
11,4,1231,1239
12,10,1185,1199
13,15,1154,1137
14,1,1051,1020
15,9,1028,1008
16,11,1002,951
17,14,963,972
18,6,855,907
19,0,737,710
