,PWGTP,count_target,count_deidentified
0,13,1473,1452
1,6,1459,1515
2,8,1430,1387
3,5,1421,1413
4,3,1416,1434
5,16,1411,1411
6,1,1395,1417
7,12,1391,1408
8,2,1387,1344
9,19,1369,1371
10,17,1360,1363
11,18,1344,1312
12,10,1343,1267
13,11,1336,1338
14,14,1321,1332
15,0,1317,1356
16,15,1303,1286
17,7,1283,1271
18,9,1280,1367
19,4,1214,1209
