,AGEP,count_target,count_deidentified
0,3,1716,1669
1,12,1630,1763
2,15,1550,1548
3,17,1531,1566
4,7,1511,1572
5,6,1488,1574
6,13,1419,1415
7,8,1402,1395
8,19,1381,1284
9,1,1381,1480
10,0,1353,1072
11,9,1344,1302
12,18,1295,1275
13,11,1263,1233
14,4,1240,1249
15,2,1225,1406
16,10,1192,1167
17,14,1132,1132
18,16,1118,1141
19,5,1082,1010
