,PINCP_DECILE,count_target,count_deidentified
0,-1,4247,4262
1,9,3308,3575
2,0,3121,3053
3,2,2301,2276
4,8,2295,2314
5,3,2062,1943
6,4,2046,2098
7,7,2012,1956
8,5,1980,1884
9,1,1951,1921
10,6,1930,1971
