,WGTP,count_target,count_deidentified
0,0,1818,1806
1,9,1537,1513
2,5,1475,1463
3,3,1446,1407
4,6,1415,1463
5,17,1390,1384
6,16,1375,1336
7,14,1374,1386
8,12,1363,1372
9,2,1362,1376
10,13,1362,1383
11,18,1358,1354
12,10,1354,1360
13,19,1354,1338
14,8,1331,1321
15,15,1310,1326
16,11,1306,1308
17,4,1225,1246
18,7,1202,1187
19,1,896,924
