,NPF,count_target,count_deidentified
0,-1,8043,8144
1,2,6625,6542
2,4,4317,4363
3,3,4213,4050
4,5,2300,2287
5,6,1000,1047
6,7,346,380
7,8,235,258
8,9,75,79
9,10,41,41
10,12,36,45
11,11,22,17
