,SEX,OWN_RENT,DPHY,DEYE,DEAR
SEX,0.0,0.0104798803195335,-0.009473171914337462,0.004909584143367371,-0.004859733558528839
OWN_RENT,0.0104798803195335,0.0,0.004882559226536331,-0.007179201809939986,-0.006210051143568405
DPHY,-0.009473171914337455,0.004882559226536331,0.0,-0.00613275066391597,0.0022122073683790433
DEYE,0.004909584143367371,-0.00717920180993999,-0.00613275066391597,0.0,-0.005160865532194803
DEAR,-0.004859733558528839,-0.006210051143568401,0.0022122073683790433,-0.005160865532194803,0.0
