,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,1.1102230246251565e-16,0.05336273972048929,0.2768569740359616,,0.06295708935583516,0.0404805886280782,0.04855958250894618,-0.09311539945232822
SEX,0.05336273972048929,-9.992007221626409e-16,0.010767522048643714,,-0.03749867241621174,0.0029776903105978927,-0.014514829219839695,-0.07847729513788794
MSP,0.2768569740359616,0.010767522048643714,-7.771561172376096e-16,,-0.08797337389260024,0.01777403920765199,0.04034782025146931,-0.0024822932508951137
RAC1P,,,,,,,,
HOUSING_TYPE,0.06295708935583516,-0.03749867241621174,-0.08797337389260024,,4.551914400963142e-15,0.10144318771484534,-0.0024823334619984323,0.044267370971502296
OWN_RENT,0.0404805886280782,0.0029776903105978927,0.01777403920765199,,0.10144318771484534,3.219646771412954e-15,0.07583648257956999,-0.003863453805228366
DVET,0.04855958250894618,-0.014514829219839695,0.04034782025146931,,-0.0024823334619984323,0.07583648257956999,6.661338147750939e-16,-0.13551505881596734
DEYE,-0.09311539945232822,-0.07847729513788794,-0.0024822932508951137,,0.044267370971502296,-0.003863453805228366,-0.13551505881596734,2.55351295663786e-15
