,feature,divergence
0,AGEP,1.537004235656527
7,PINCP_DECILE,0.4981663929939793
6,EDU,0.13050419190123747
2,MSP,0.07258584337612475
4,HOUSING_TYPE,0.042018202277569056
5,OWN_RENT,0.01758501322418421
1,SEX,0.013070526986487585
3,RAC1P,0.010160699840869309
8,DVET,0.0022508662946269997
9,DEYE,0.0021819119811162004
