,PINCP_DECILE,count_target,count_deidentified
0,-1,1120,1044
1,9,869,809
2,8,782,804
3,7,733,771
4,6,678,686
5,4,593,593
6,0,591,601
7,1,591,620
8,2,570,566
9,3,557,563
10,5,550,577
