,AGEP,count_target,count_deidentified
0,13,490,519
1,9,426,458
2,17,424,427
3,6,414,414
4,0,413,394
5,10,408,444
6,4,404,530
7,5,390,400
8,18,387,370
9,19,379,335
10,1,375,371
11,3,374,402
12,16,372,393
13,8,355,352
14,7,346,338
15,14,342,312
16,12,339,295
17,15,335,311
18,2,332,279
19,11,329,290
