,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-2.220446049250313e-16,-0.04406303607345676,-0.07309330483240148,0.06918511413394277,0.050836800384437886,0.10478675379917839,-0.339075411252201,-0.3937609722039385,-0.07994297659974568,0.09584547683485423
SEX,-0.04406303607345677,0.0,-0.000504462392367904,-0.02176498826896221,0.04838854007083434,-0.032728733565516845,-0.029369798064673425,0.06138840481088398,0.09609659163284973,-0.0194615342827893
MSP,-0.07309330483240148,-0.000504462392367904,0.0,-0.04603101849997923,-0.23372348530687093,-0.03301955910860588,-0.17727944838995577,-0.1467777582711811,0.0039034694146919124,0.022062413798808966
RAC1P,0.06918511413394278,-0.02176498826896221,-0.04603101849997923,0.0,0.0010191201196830247,-0.14527623385466568,0.13968526341469006,0.1383300681860986,0.019996419268778598,0.013719610690033688
HOUSING_TYPE,0.05083680038443789,0.04838854007083434,-0.23372348530687093,0.0010191201196830249,0.0,0.4779253270109126,0.0356491712598245,0.11668719129388642,0.014649672876732606,0.03830884548610155
OWN_RENT,0.10478675379917837,-0.032728733565516845,-0.03301955910860588,-0.14527623385466568,0.47792532701091256,1.1102230246251565e-16,0.04613261935301694,0.027789016923647655,0.008037304107509701,0.00668049382236267
EDU,-0.33907541125220103,-0.029369798064673425,-0.17727944838995574,0.13968526341469006,0.0356491712598245,0.04613261935301694,-2.220446049250313e-16,-0.5557082652964968,-0.034719307532791836,-0.03261463766170826
PINCP_DECILE,-0.3937609722039385,0.06138840481088398,-0.1467777582711811,0.1383300681860986,0.11668719129388644,0.027789016923647658,-0.5557082652964968,0.0,-0.06696626667948584,-0.02208100802784912
DVET,-0.07994297659974568,0.09609659163284974,0.0039034694146919124,0.019996419268778595,0.014649672876732606,0.008037304107509701,-0.03471930753279184,-0.06696626667948584,-2.220446049250313e-16,0.04548858405338419
DEYE,0.09584547683485423,-0.019461534282789305,0.022062413798808977,0.013719610690033688,0.03830884548610155,0.0066804938223626684,-0.03261463766170826,-0.022081008027849118,0.04548858405338419,2.220446049250313e-16
