,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,0.0,0.052216047083639944,0.018265989383551146,,0.01510754822710484,-0.023939793366195547,0.021884905747769537,0.005463786782795313
SEX,0.05221604708363994,-2.220446049250313e-16,0.08628853956112228,,-0.11366836554823054,0.09932261006050702,-0.02048544716981951,0.0151688731416871
MSP,0.018265989383551118,0.08628853956112228,-1.1102230246251565e-16,,0.07988646830225515,-0.1127843604828958,-0.06699443822502779,-0.04237279916571451
RAC1P,,,,,,,,
HOUSING_TYPE,0.015107548227104833,-0.11366836554823054,0.07988646830225515,,0.0,-0.1319412573494727,-0.026371123356035503,0.016341764401580625
OWN_RENT,-0.02393979336619556,0.09932261006050701,-0.11278436048289579,,-0.13194125734947276,-2.220446049250313e-16,-0.040082159244055476,0.026173854118833856
DVET,0.02188490574776955,-0.020485447169819523,-0.0669944382250278,,-0.026371123356035503,-0.040082159244055476,2.220446049250313e-16,0.025823144924040073
DEYE,0.005463786782795299,0.0151688731416871,-0.04237279916571449,,0.01634176440158064,0.026173854118833863,0.025823144924040073,-1.1102230246251565e-16
