,PINCP,count_target,count_deidentified
0,-1,398,374
1,1,283,287
2,8,127,121
3,4,125,122
4,19,122,123
5,7,118,122
6,13,118,113
7,5,116,130
8,3,113,128
9,10,110,121
10,11,109,109
11,14,108,88
12,17,108,91
13,16,106,110
14,9,105,112
15,15,104,121
16,6,103,113
17,12,100,132
18,18,95,108
19,2,40,35
20,0,4,8
