,feature,divergence
1,AGEP,2.2341025373290178
22,PWGTP,1.372612917943036
23,WGTP,0.9334572145312648
14,PINCP,0.7129229032864858
15,PINCP_DECILE,0.6317415956789293
11,INDP,0.5147704518588212
13,EDU,0.24408252227656496
16,POVPIP,0.214454494910615
12,INDP_CAT,0.2128476996936141
5,RAC1P,0.1208071946626626
7,NPF,0.09883092641713334
3,MSP,0.08560014864362689
4,HISP,0.056697367613982516
9,OWN_RENT,0.03803325936537196
6,NOC,0.0253708776638285
10,DENSITY,0.012449382920795449
0,PUMA,0.012449382920795449
19,DPHY,0.011322444046683207
18,DREM,0.010675091109941054
20,DEYE,0.007031973714188396
2,SEX,0.004650542007115566
17,DVET,0.004640817810474989
21,DEAR,0.004434029278749772
8,HOUSING_TYPE,0.0031351651319098117
