,INDP,count_target,count_deidentified
0,4070,4,1.0
5,4090,2,2.0
2,4170,3,5.0
3,4195,10,10.0
10,4265,7,10.0
1,4270,11,5.0
4,4380,5,6.0
7,4470,7,9.0
12,4480,1,1.0
9,4490,3,9.0
11,4560,7,13.0
6,4580,3,3.0
8,4590,1,0.0
