,RAC1P,count_target,count_deidentified
0,1,2067.0,2113
1,2,279.0,288
2,8,102.0,55
3,9,79.0,47
4,6,75.0,31
5,3,6.0,37
6,7,4.0,30
7,4,0.0,27
8,5,0.0,40
