,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,641,891,250
1,5%,801,891,90
2,10%,866,891,25
3,20%,910,891,19
4,30%,931,891,40
5,40%,942,891,51
6,50%,957,891,66
7,60%,966,891,75
8,70%,971,891,80
9,80%,977,891,86
10,90%,985,891,94
