,POVPIP,count_target,count_deidentified
0,13,4423,4602
1,-1,385,402
2,1,368,346
3,4,367,416
4,5,367,415
5,0,362,399
6,6,361,353
7,2,358,389
8,3,356,365
9,7,287,313
