,EDU,count_target,count_deidentified
0,9,1777,666.0
1,5,1147,221.0
2,7,1069,151.0
3,10,992,262.0
4,3,668,456.0
5,4,474,135.0
6,8,454,5.0
7,-1,205,46.0
8,2,203,136.0
9,12,199,0.0
10,11,180,0.0
11,1,158,23.0
12,6,108,0.0
