,INDP_CAT,count_target,count_deidentified
0,-1,3714,3718
1,6,663,689
2,4,588,600
3,10,579,567
4,11,563,531
5,12,493,517
6,14,459,457
7,9,390,384
8,7,381,395
9,3,357,330
10,15,315,311
11,16,222,217
12,5,193,207
13,13,91,113
14,8,85,81
15,1,64,53
16,2,38,30
17,18,33,37
18,17,26,24
19,0,22,15
