,PWGTP,count_target,count_deidentified
0,5,520,517
1,7,519,462
2,10,502,498
3,13,486,454
4,15,484,450
5,1,475,428
6,3,475,545
7,18,466,454
8,16,465,408
9,17,461,467
10,19,461,477
11,4,461,425
12,14,454,446
13,2,453,429
14,11,451,472
15,0,448,503
16,12,447,471
17,9,436,437
18,8,412,513
19,6,400,420
