,EDU,count_target,count_deidentified
0,7,1715,1770
1,5,1590,1537
2,9,1574,1652
3,3,1096,1075
4,4,817,802
5,10,550,526
6,8,539,526
7,6,400,442
8,-1,301,301
9,2,272,231
10,1,246,234
11,11,104,116
12,12,72,64
