,POVPIP,count_target,count_deidentified
0,16,3401,3423
1,3,467,482
2,7,460,472
3,10,460,471
4,8,459,484
5,2,457,430
6,0,454,444
7,11,451,490
8,1,450,429
9,4,448,400
10,5,447,441
11,9,447,454
12,6,445,430
13,12,231,236
14,-1,199,190
