,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,534,716,182
1,5%,763,716,47
2,10%,823,716,107
3,20%,880,716,164
4,30%,907,716,191
5,40%,924,716,208
6,50%,939,716,223
7,60%,950,716,234
8,70%,961,716,245
9,80%,968,716,252
10,90%,980,716,264
