,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,-2.220446049250313e-16,-0.022750452185223046,0.0011566027356933462,,0.01210023527986657,0.01729512534678003,0.002996235950847803,-0.008193969231650763
SEX,-0.022750452185223043,1.1102230246251565e-16,0.03901381724845413,,0.013621122213219952,-0.004819056387402848,-0.01542608928776916,0.011585421400557093
MSP,0.0011566027356933462,0.03901381724845413,0.0,,-0.011342962294879078,0.022253717427953446,-0.004148593535775081,-0.02613790800967418
RAC1P,,,,,,,,
HOUSING_TYPE,0.012100235279866572,0.013621122213219952,-0.011342962294879078,,0.0,0.006525323664812732,-0.007916158579835743,-0.021330078606834613
OWN_RENT,0.01729512534678003,-0.0048190563874028515,0.022253717427953446,,0.006525323664812843,-1.1102230246251565e-16,0.015386269642015176,-0.002767297138580385
DVET,0.002996235950847803,-0.015426089287769146,-0.004148593535775083,,-0.007916158579835745,0.015386269642015176,-1.1102230246251565e-16,-0.024907863473108187
DEYE,-0.008193969231650763,0.011585421400557093,-0.026137908009674186,,-0.0213300786068346,-0.002767297138580385,-0.024907863473108194,0.0
