,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,-0.0020138413621039117,0.011458257923054277,-0.005564436816634502,0.02348723591701596,-0.010082343069252833,0.031334456193536045,-0.011241541062625073,0.010469568346841821,0.006320366403028065
AGEP,-0.0020138413621039117,0.0,-0.033838730524774166,-0.09669833966984939,0.09568876972630719,0.13964411856936343,0.36948809439573066,0.31758936166271357,0.019090491218126216,-0.338921251981537
SEX,0.011458257923054277,-0.033838730524774166,1.1102230246251565e-16,-0.03155018406935906,-0.005648352326886534,0.011259909214791183,-0.022814527032709243,-0.005228113581770381,-0.002913024245298223,-0.0012971167752793278
MSP,-0.005564436816634502,-0.09669833966984939,-0.03155018406935906,0.0,-0.017025295798119355,0.023880295943163425,0.031161514678025914,0.008278439759481948,-0.01737724914175889,-0.001683603010599305
HISP,0.023487235917015965,0.09568876972630719,-0.005648352326886527,-0.017025295798119355,-1.1102230246251565e-16,-0.12206122714649052,-0.01486765205563701,-0.01100468403274436,-0.04454468362023589,0.059178151059985536
RAC1P,-0.010082343069252833,0.13964411856936343,0.011259909214791183,0.023880295943163425,-0.12206122714649052,0.0,-0.08545586267672445,-0.06729378738898349,-0.028996398011030843,0.07690654286567361
NOC,0.031334456193536045,0.36948809439573066,-0.022814527032709232,0.03116151467802586,-0.014867652055637007,-0.08545586267672445,0.0,-0.004259183668508637,-0.008550735181440422,-0.0026652234785625173
NPF,-0.011241541062625073,0.31758936166271357,-0.0052281135817703744,0.008278439759482004,-0.01100468403274436,-0.06729378738898348,-0.004259183668508637,0.0,-0.051807679533894035,0.07101101375806779
OWN_RENT,0.01046956834684182,0.019090491218126213,-0.0029130242452982246,-0.01737724914175889,-0.044544683620235885,-0.028996398011030843,-0.00855073518144045,-0.05180767953389403,0.0,-0.0030146678868528745
PINCP_DECILE,0.006320366403028067,-0.33892125198153705,-0.0012971167752793278,-0.001683603010599305,0.059178151059985536,0.07690654286567361,-0.002665223478562545,0.07101101375806779,-0.0030146678868528676,2.220446049250313e-16
