,PINCP_DECILE,count_target,count_deidentified
0,-1,1682,183
1,0,990,827
2,8,913,1174
3,9,875,686
4,7,863,1233
5,6,799,1222
6,5,777,1011
7,3,713,959
8,4,693,973
9,2,624,681
10,1,347,327
