,AGEP,count_target,count_deidentified
0,14,562,714
1,4,544,260
2,17,536,693
3,0,516,110
4,8,484,590
5,2,483,102
6,5,471,417
7,9,470,638
8,19,470,590
9,11,468,584
10,12,462,582
11,7,453,554
12,18,443,554
13,15,437,568
14,10,436,557
15,1,426,105
16,6,425,570
17,13,421,484
18,3,385,97
19,16,384,507
