,NPF,count_target,count_deidentified
0,2,2568,2607
1,3,1685,1601
2,4,1645,1627
3,-1,1273,1259
4,5,1156,1173
5,6,569,525
6,7,275,317
7,8,81,85
8,13,13,27
9,11,11,55
