,POVPIP,count_target,count_deidentified
0,16,2086,2086
1,3,383,320
2,1,325,283
3,0,323,290
4,2,319,271
5,-1,284,240
6,6,284,246
7,4,282,275
8,5,282,296
9,8,243,298
10,7,231,197
11,10,196,285
12,9,187,213
13,11,181,304
14,12,57,59
