,NOC,count_target,count_deidentified
0,0,3200.0,3389
1,2,883.0,763
2,1,670.0,633
3,-1,396.0,372
4,3,357.0,342
5,4,99.0,93
6,5,58.0,45
7,6,0.0,15
8,7,0.0,6
9,9,0.0,5
