,NPF,count_target,count_deidentified
0,-1,1577.0,1674
1,2,1202.0,1367
2,4,1048.0,869
3,3,978.0,902
4,5,466.0,485
5,6,213.0,201
6,7,85.0,70
7,8,73.0,60
8,11,11.0,7
9,10,10.0,12
10,9,0.0,11
11,12,0.0,5
