,EDU,count_target,count_deidentified
0,9,509,511
1,7,477,490
2,5,412,416
3,3,270,277
4,4,220,186
5,10,177,197
6,8,153,160
7,6,120,117
8,-1,82,70
9,1,64,40
10,2,53,61
11,11,47,41
12,12,28,28
