,PINCP,count_target,count_deidentified
0,-1,398,394
1,1,283,232
2,8,127,137
3,4,125,96
4,19,122,122
5,7,118,124
6,13,118,123
7,5,116,123
8,3,113,114
9,10,110,92
10,11,109,107
11,14,108,107
12,17,108,109
13,16,106,109
14,9,105,108
15,15,104,131
16,6,103,104
17,12,100,98
18,18,95,127
19,2,40,36
20,0,4,1
