,WGTP,count_target,count_deidentified
0,5,229,233
1,2,206,201
2,4,196,201
3,7,194,172
4,6,159,129
5,3,154,163
6,17,148,131
7,0,137,149
8,11,126,99
9,18,122,127
10,9,114,115
11,12,113,113
12,8,105,90
13,14,104,92
14,10,95,61
15,19,92,100
16,13,90,111
17,16,80,93
18,15,77,92
19,1,71,122
