,PWGTP,count_target,count_deidentified
0,3,201,203
1,5,201,194
2,4,200,225
3,2,176,178
4,10,136,96
5,17,134,115
6,7,132,133
7,11,129,95
8,6,128,121
9,18,126,121
10,8,117,113
11,13,116,143
12,1,115,139
13,19,112,126
14,12,106,94
15,9,105,84
16,14,99,94
17,16,98,102
18,15,97,114
19,0,84,104
