,RAC1P,count_target,count_deidentified
0,1,2067.0,2047
1,2,279.0,295
2,8,102.0,104
3,9,79.0,56
4,6,75.0,79
5,3,6.0,7
6,7,4.0,5
7,5,0.0,1
