,PINCP_DECILE,count_target,count_deidentified
0,-1,398,393
1,0,287,239
2,7,259,284
3,8,251,262
4,9,251,286
5,5,226,213
6,4,217,237
7,6,217,212
8,3,212,216
9,2,193,157
10,1,101,95
