,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-1.2212453270876722e-15,0.0009225309037670659,0.0009500051738960333,0.00984441021420393,0.02659052639555337,0.02124227319462038,-0.01777387201005816,-0.031558784998403824,0.024407170888658458,0.039496131093456774
AGEP,0.0009225309037670659,-9.992007221626409e-16,-0.044060873838284456,-0.04152985560849106,0.1289242094923462,0.16820065528068792,0.3898852415869172,0.2567966981288986,0.012737922889602828,-0.49688961903512713
SEX,0.0009500051738960333,-0.044060873838284456,-1.1102230246251565e-16,-0.025381513117079188,-0.01891960346790291,0.02748385327347163,-0.049184634009292426,-0.008724679335985024,-0.03419140885921133,0.018679267346999845
MSP,0.00984441021420393,-0.04152985560849106,-0.025381513117079188,-2.55351295663786e-15,-0.018452306107666117,0.04811538437285888,0.09804681792362968,0.038081678076531844,0.007409524589032046,-0.01959755935745492
HISP,0.02659052639555337,0.1289242094923462,-0.01891960346790291,-0.018452306107666117,3.774758283725532e-15,-0.10456166391008855,0.030687891588555536,-0.0010940402043597038,-0.056653903750973386,0.11111123699066287
RAC1P,0.02124227319462038,0.16820065528068792,0.02748385327347163,0.04811538437285888,-0.10456166391008855,6.772360450213455e-15,-0.0795044572831408,-0.05874464133669165,-0.015654912445909597,0.07577623965425888
NOC,-0.01777387201005816,0.3898852415869172,-0.049184634009292426,0.09804681792362968,0.030687891588555536,-0.0795044572831408,0.0,-0.04447104247787159,-0.030872014110183976,0.03173977609559481
NPF,-0.031558784998403824,0.2567966981288986,-0.008724679335985024,0.038081678076531844,-0.0010940402043597038,-0.05874464133669165,-0.04447104247787159,1.7763568394002505e-15,-0.07453251567725606,0.12951734819586022
OWN_RENT,0.024407170888658458,0.012737922889602828,-0.03419140885921133,0.007409524589032046,-0.056653903750973386,-0.015654912445909597,-0.030872014110183976,-0.07453251567725606,2.1094237467877974e-15,-0.021836873783015284
PINCP_DECILE,0.039496131093456774,-0.49688961903512713,0.018679267346999845,-0.01959755935745492,0.11111123699066287,0.07577623965425888,0.03173977609559481,0.12951734819586022,-0.021836873783015284,-7.771561172376096e-16
