,PINCP,count_target,count_deidentified
0,-1,1120,1078
1,0,578,530
2,10,387,434
3,4,354,329
4,13,353,498
5,15,348,341
6,8,345,228
7,2,328,250
8,7,328,216
9,19,327,385
10,6,326,411
11,12,326,177
12,17,326,379
13,16,325,375
14,18,325,271
15,3,323,254
16,5,298,257
17,9,295,417
18,14,276,388
19,11,273,322
20,1,73,94
