,NOC,count_target,count_deidentified
0,0,3164.0,3153
1,2,709.0,714
2,1,671.0,669
3,-1,427.0,432
4,3,400.0,393
5,4,154.0,165
6,5,51.0,55
7,6,8.0,4
8,7,0.0,13
9,9,0.0,2
